Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
CHD_49,BR_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.640995,0.0028414859668842033,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.7088882,0.0026527298580895945,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Informedness,0.5821174,0.007783924543570622,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Macro F1,0.521869,0.017188134671918313,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Markedness,0.7140764,0.0040763394485739375,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Micro F1,0.666171,0.002718619318698381,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.7588528,0.0027448165148148025,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Precision Score,0.669301,0.005433805986599038,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Recall Score,0.670324,0.0030451402266562402,5
CHD_49,BR_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.1848768,0.009990421847950171,5
CHD_49,BR_LogisticRegression,Marginal Scores,Average Precision,0.7939952,0.0032201315501078605,5
CHD_49,BR_LogisticRegression,Marginal Scores,Coverage Score,0.4540374,0.004681297661973666,5
CHD_49,BR_LogisticRegression,Marginal Scores,One-Error Score,0.7420188,0.007033424038119712,5
CHD_49,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.7874106000000001,0.0026998669041269057,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.672026,0.0026994983793290545,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.6829556,0.004257821778797258,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Informedness,0.5745053999999999,0.005297056947022507,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.5669656,0.009517957911232848,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Markedness,0.7179306,0.0035791643298401605,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.692554,0.003049526274685968,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.8287983999999999,0.00525403695266789,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.6070628,0.003915454916098521,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.8246648000000001,0.005489284898782346,5
CHD_49,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.1344358,0.003644404574138274,5
CHD_49,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.6380814,0.006960594895553103,5
CHD_49,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.7069484,0.0056151050123751005,5
CHD_49,BR_LogisticRegression,Predict Hamming,Informedness,0.5833678,0.005693243205765924,5
CHD_49,BR_LogisticRegression,Predict Hamming,Macro F1,0.5305994,0.022299988156947535,5
CHD_49,BR_LogisticRegression,Predict Hamming,Markedness,0.7115516,0.005133794678403127,5
CHD_49,BR_LogisticRegression,Predict Hamming,Micro F1,0.6638106,0.006490804210573601,5
CHD_49,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.7582954,0.0036257640298287008,5
CHD_49,BR_LogisticRegression,Predict Hamming,Precision Score,0.6648075999999999,0.006807564491064334,5
CHD_49,BR_LogisticRegression,Predict Hamming,Recall Score,0.6703848,0.007417924487348237,5
CHD_49,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.1714872,0.004383776362909037,5
CHD_49,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.6601142,0.0032171130225716175,5
CHD_49,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.7058396,0.0031813385233263663,5
CHD_49,BR_LogisticRegression,Predict Informedness,Informedness,0.5835884,0.005048848512284764,5
CHD_49,BR_LogisticRegression,Predict Informedness,Macro F1,0.5581384,0.02049972822502777,5
CHD_49,BR_LogisticRegression,Predict Informedness,Markedness,0.7129338000000001,0.002960620576838569,5
CHD_49,BR_LogisticRegression,Predict Informedness,Micro F1,0.6820044000000001,0.0033847944250722634,5
CHD_49,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.7803178,0.003214626992358539,5
CHD_49,BR_LogisticRegression,Predict Informedness,Precision Score,0.6455498000000001,0.002837497171804777,5
CHD_49,BR_LogisticRegression,Predict Informedness,Recall Score,0.7318298000000001,0.0041457580368371464,5
CHD_49,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.1599936,0.005609199613135538,5
CHD_49,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.6328574,0.00681839330781084,5
CHD_49,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.6851689999999999,0.00520005043244777,5
CHD_49,BR_LogisticRegression,Predict Markedness,Informedness,0.5790974,0.006162080030314418,5
CHD_49,BR_LogisticRegression,Predict Markedness,Macro F1,0.5433898,0.015354407826419078,5
CHD_49,BR_LogisticRegression,Predict Markedness,Markedness,0.7304964,0.005430022863671943,5
CHD_49,BR_LogisticRegression,Predict Markedness,Micro F1,0.6669714,0.006660180162728353,5
CHD_49,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.8114298,0.005855649724838372,5
CHD_49,BR_LogisticRegression,Predict Markedness,Precision Score,0.6495632,0.00737671578007454,5
CHD_49,BR_LogisticRegression,Predict Markedness,Recall Score,0.7292054,0.008408577513467992,5
CHD_49,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.1325648,0.003806282267515116,5
CHD_49,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.6487052,0.0010842016417622483,5
CHD_49,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.583769,0.0012868566353716184,5
CHD_49,BR_LogisticRegression,Predict NPV,Informedness,0.5257780000000001,0.011323717962754113,5
CHD_49,BR_LogisticRegression,Predict NPV,Macro F1,0.5661606,0.010995473923392271,5
CHD_49,BR_LogisticRegression,Predict NPV,Markedness,0.7347121999999999,0.002257923758677442,5
CHD_49,BR_LogisticRegression,Predict NPV,Micro F1,0.6701976000000001,0.001042264026050974,5
CHD_49,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.96113,0.003718249386472084,5
CHD_49,BR_LogisticRegression,Predict NPV,Precision Score,0.5082966,0.0008022133756052745,5
CHD_49,BR_LogisticRegression,Predict NPV,Recall Score,0.9772774,0.0019842094899480754,5
CHD_49,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,0.0,5
CHD_49,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.4107978,0.005662838616806951,5
CHD_49,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.6506154000000001,0.0023895039861862757,5
CHD_49,BR_LogisticRegression,Predict Precision,Informedness,0.5518098,0.009538019511408084,5
CHD_49,BR_LogisticRegression,Predict Precision,Macro F1,0.3057206,0.014814285446824659,5
CHD_49,BR_LogisticRegression,Predict Precision,Markedness,0.6871768,0.004246463140073135,5
CHD_49,BR_LogisticRegression,Predict Precision,Micro F1,0.4143286,0.0039053960490582694,5
CHD_49,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.6323335999999999,0.0014610247431169727,5
CHD_49,BR_LogisticRegression,Predict Precision,Precision Score,0.7420188,0.007033424038119712,5
CHD_49,BR_LogisticRegression,Predict Precision,Recall Score,0.2954562,0.00505844844789387,5
CHD_49,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.032408599999999996,0.004113385807336821,5
CHD_49,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.5834887999999999,9.29203960387268e-05,5
CHD_49,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.4300578,8.873668914267049e-05,5
CHD_49,BR_LogisticRegression,Predict Recall,Informedness,0.5,0.0,5
CHD_49,BR_LogisticRegression,Predict Recall,Macro F1,0.5584956,0.0004723259467782903,5
CHD_49,BR_LogisticRegression,Predict Recall,Markedness,0.215029,4.496109429273174e-05,5
CHD_49,BR_LogisticRegression,Predict Recall,Micro F1,0.6011674,0.00011686659060652324,5
CHD_49,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,0.0,5
CHD_49,BR_LogisticRegression,Predict Recall,Precision Score,0.4300578,8.873668914267049e-05,5
CHD_49,BR_LogisticRegression,Predict Recall,Recall Score,0.9945782,3.225213171246696e-05,5
CHD_49,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,0.0,5
CHD_49,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.6380814,0.006960594895553103,5
CHD_49,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.7069484,0.0056151050123751005,5
CHD_49,BR_LogisticRegression,Predict Subset,Informedness,0.5833678,0.005693243205765924,5
CHD_49,BR_LogisticRegression,Predict Subset,Macro F1,0.5305994,0.022299988156947535,5
CHD_49,BR_LogisticRegression,Predict Subset,Markedness,0.7115516,0.005133794678403127,5
CHD_49,BR_LogisticRegression,Predict Subset,Micro F1,0.6638106,0.006490804210573601,5
CHD_49,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.7582954,0.0036257640298287008,5
CHD_49,BR_LogisticRegression,Predict Subset,Precision Score,0.6648075999999999,0.006807564491064334,5
CHD_49,BR_LogisticRegression,Predict Subset,Recall Score,0.6703848,0.007417924487348237,5
CHD_49,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.1714872,0.004383776362909037,5
CHD_49,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.7974058,0.0017822534051026339,5
CHD_49,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.4601344,0.001985404946100431,5
CHD_49,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.758312,0.00701497441192768,5
CHD_49,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.797755,0.002418528168122084,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.6771226,0.001191174546403667,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.6623593999999999,0.0016203158025520899,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.5599204,0.00825718059024991,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.5929376,0.019613581042226835,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.7387742,0.0013595496313117896,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.6979916,0.0009779674329955812,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.8980218000000001,0.001423139030453448,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.579528,0.0015385792147302475,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.8992082,0.0016547314585756753,5
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.10197439999999999,0.0037153293662877313,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.6324702,0.007695244583507415,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.7100792,0.00489384804627196,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Informedness,0.572678,0.008860871063275875,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.519147,0.01981914844285702,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Markedness,0.7146497999999999,0.005304716410893241,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.661802,0.007073823895178597,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.7550152000000001,0.005732837927239898,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.6742862000000001,0.005441252953134948,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.6517215999999999,0.009782174901319211,5
CHD_49,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.1671884,0.013680563266912657,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.665965,0.0038456685374587316,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.7052896000000001,0.0043888036296922655,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Informedness,0.5764418,0.010438568158516811,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.5683128,0.017982342024886508,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Markedness,0.7191006,0.003979316059324766,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.6897566,0.00434491188633324,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.7976352,0.003831118270166055,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.6405664,0.0049922325466668785,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.7570462,0.004610452494061719,5
CHD_49,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.16475279999999998,0.016173846178321342,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.642863,0.0028921320855036584,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.6471464,0.0013047930104042882,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Informedness,0.5526394,0.009997324257019958,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.5775743999999999,0.017917123187052134,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Markedness,0.7451936,0.0023775360775391027,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.6754126,0.0016050508714679065,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.896119,0.0018585646343348124,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.5942668,0.004402031088031955,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.8435838,0.00534889677410209,5
CHD_49,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.0731302,0.005013843804906569,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.6510276,0.0007394946247268631,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.5866456,0.0009445376117444628,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Informedness,0.5238966,0.01181017014272021,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Macro F1,0.5660684,0.011820167016586506,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Markedness,0.7398906000000001,0.0017801981069533106,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Micro F1,0.6724612000000001,0.0008018049638160251,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.9697607999999999,0.003036024983428149,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Precision Score,0.5100226,0.0005279306772673673,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Recall Score,0.9814434000000001,0.0015340248694203562,5
CHD_49,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.41190619999999994,0.004191848601750803,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.6560463999999999,0.0023804800566272085,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Informedness,0.5363366,0.00929696005692182,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Macro F1,0.2458172,0.019420939889716958,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Markedness,0.6969524,0.0042336377147790885,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Micro F1,0.42337400000000003,0.00407052091261056,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.6355921999999999,0.0014544444643918185,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Precision Score,0.758312,0.00701497441192768,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Recall Score,0.2919966,0.0032803823405207085,5
CHD_49,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.0201426,0.0026197302914613184,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.5834887999999999,9.29203960387268e-05,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.4300578,8.873668914267049e-05,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,0.0,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Macro F1,0.5584956,0.0004723259467782903,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Markedness,0.215029,4.496109429273174e-05,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Micro F1,0.6011674,0.00011686659060652324,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Precision Score,0.4300578,8.873668914267049e-05,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Recall Score,0.9945782,3.225213171246696e-05,5
CHD_49,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.6309694,0.006678385081739447,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.7097781999999999,0.004405201550440141,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Informedness,0.5722723999999999,0.008927454833265673,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Macro F1,0.5172124,0.02028530498415049,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Markedness,0.7142908,0.004644306805110949,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Micro F1,0.6604142000000001,0.006296499082823693,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.7534912,0.00513997185789962,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Precision Score,0.6750918,0.0045851025288427254,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Recall Score,0.6486318000000001,0.008576513930496485,5
CHD_49,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.16502599999999998,0.01204409585647673,5
CHD_49,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.7908638,0.0029754200879875494,5
CHD_49,PCC_AdaBoostClassifier,Marginal Scores,Coverage Score,0.454136,0.0020337282266812426,5
CHD_49,PCC_AdaBoostClassifier,Marginal Scores,One-Error Score,0.724013,0.012935130884533028,5
CHD_49,PCC_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.7878796,0.0017706001242516574,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.5916984000000001,0.00025541202007741765,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.4484058,0.0006296480763092939,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Informedness,0.505999,0.003558773454436222,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.5594956,0.0011822881628435577,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Markedness,0.2759628,0.003256821717564552,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.6088924,0.00015348876180367826,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.11223380000000001,0.006356366155280859,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.4396898,0.0002013571453909836,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.9936238,0.001506273779895239,5
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,0.0,5
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.6159994,0.0028341203750017344,5
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.7038138,0.0027443364771835045,5
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Informedness,0.5652942,0.009237829165989123,5
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Macro F1,0.4899902,0.02014563399846228,5
