Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
yeast,PCC_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.42900859999999996,0.0035601279892722684,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Informedness,0.521607,0.001730918542277497,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Macro F1,0.41457999999999995,0.005228321288903345,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Markedness,0.5838386,0.005243335417460909,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Micro F1,0.4848838,0.0027874286896708077,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.8295854,0.008301751339325932,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Precision Score,0.3380916,0.0025470181192916584,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Recall Score,0.8952131999999999,0.00485449335152495,5
yeast,PCC_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.0010748,0.0004711127253641107,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.4767418,0.00026926603944799196,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.3771868,0.0008784814739082515,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Informedness,0.5026762,0.0018268414545329343,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Macro F1,0.4251842,0.003667411512224932,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Markedness,0.6564168,0.0003450372443664666,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Micro F1,0.4898804,0.0001853841956586249,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.9817446000000001,0.0010937085077843797,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Precision Score,0.3310896,0.0016217849117561864,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Recall Score,0.9886813999999999,0.0016551514432220362,5
yeast,PCC_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.0,0.0,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.4775976,0.00011640790351175726,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.371992,0.00014892615619828392,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Informedness,0.5019435999999999,0.001916988732361266,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Macro F1,0.4254428,0.003858162282745514,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Markedness,0.6551208,0.0005567141995673936,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Micro F1,0.489865,0.00015558438224963814,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.9854381999999999,0.0010302512800283525,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Precision Score,0.32480380000000003,8.198902365561237e-05,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Recall Score,0.9968463999999999,0.00023147958873299588,5
yeast,PCC_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.2684502,0.002979829139397094,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.7269622,0.0010585413076493163,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Informedness,0.5194454000000001,0.001454691135602345,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Macro F1,0.14384639999999999,0.0034885888694427773,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Markedness,0.7178588,0.003996772910736851,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Micro F1,0.270119,0.0028446388171435803,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.728479,0.0005688747665348239,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Precision Score,0.707238,0.007422899972382824,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Recall Score,0.1704224,0.002090844757508317,5
yeast,PCC_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.0040550000000000004,0.0006793294487949128,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.4534026,5.770615218484809e-06,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.302644,3.5355339059264604e-06,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Informedness,0.5,0.0,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Macro F1,0.42453620000000003,5.727739519218102e-05,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Markedness,0.1513218,2.280350850196905e-06,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Micro F1,0.4646038,4.974133090297654e-05,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Precision Score,0.302644,3.5355339059264604e-06,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Recall Score,1.0,0.0,5
yeast,PCC_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.4272948,0.009803816435450025,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.6737502,0.0041867690048533095,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Informedness,0.5555244,0.0037261836777056317,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Macro F1,0.32774960000000003,0.009272085596024231,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Markedness,0.6124522,0.005824926196957359,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Micro F1,0.4465312,0.010552042631642451,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.7635296,0.004272133928144085,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Precision Score,0.4613754,0.007407596324044663,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Recall Score,0.4513616,0.012812727434078968,5
yeast,PCC_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.07513099999999999,0.0028566527615375343,5
yeast,PCC_LogisticRegression,Marginal Scores,Average Precision,0.7593978,0.001335820047760926,5
yeast,PCC_LogisticRegression,Marginal Scores,Coverage Score,0.5086381999999999,0.0011287830615312854,5
yeast,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.7691328000000001,0.002333035083319574,5
yeast,PCC_LogisticRegression,Marginal Scores,Ranking Loss Score,0.8269158000000001,0.0007185719866512708,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.6469381999999999,0.0010480475657144443,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.7582686,0.0009339163774128868,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Informedness,0.6011029999999999,0.002027684763467933,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Macro F1,0.4638466,0.0018898008625249652,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Markedness,0.7389364,0.0008996770531696535,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Micro F1,0.6540429999999999,0.0009778069850435432,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.8765822,0.0005481324657416318,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Precision Score,0.601291,0.0012744959788088808,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Recall Score,0.7642628,0.0016181182589662404,5
yeast,PCC_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.1266852,0.001910428276591404,5
yeast,PCC_LogisticRegression,Predict Hamming,Fmeasure Score,0.6116974,0.0011939477794275417,5
yeast,PCC_LogisticRegression,Predict Hamming,Hamming Accuracy,0.7983838000000001,0.0007980781290074037,5
yeast,PCC_LogisticRegression,Predict Hamming,Informedness,0.5836542,0.002828038313036034,5
yeast,PCC_LogisticRegression,Predict Hamming,Macro F1,0.3851814,0.0027160989120427717,5
yeast,PCC_LogisticRegression,Predict Hamming,Markedness,0.7658208,0.0013256987591455077,5
yeast,PCC_LogisticRegression,Predict Hamming,Micro F1,0.6376906,0.0014319716477640026,5
yeast,PCC_LogisticRegression,Predict Hamming,Negative Predictive Value,0.8353630000000001,0.0006881936500723789,5
yeast,PCC_LogisticRegression,Predict Hamming,Precision Score,0.6962782,0.002451474902992065,5
yeast,PCC_LogisticRegression,Predict Hamming,Recall Score,0.5920748,0.001458091800950821,5
yeast,PCC_LogisticRegression,Predict Hamming,Subset Accuracy,0.162181,0.0027407273669593545,5
yeast,PCC_LogisticRegression,Predict Informedness,Fmeasure Score,0.6463281999999999,0.0009398027452609062,5
yeast,PCC_LogisticRegression,Predict Informedness,Hamming Accuracy,0.7663363999999999,0.0007666236364735927,5
yeast,PCC_LogisticRegression,Predict Informedness,Informedness,0.595645,0.002000325098577715,5
yeast,PCC_LogisticRegression,Predict Informedness,Macro F1,0.449212,0.0022643794955792993,5
yeast,PCC_LogisticRegression,Predict Informedness,Markedness,0.7394324,0.0008408440996998273,5
yeast,PCC_LogisticRegression,Predict Informedness,Micro F1,0.6560808,0.0008259749996216259,5
yeast,PCC_LogisticRegression,Predict Informedness,Negative Predictive Value,0.8713353999999999,0.0005227937451806559,5
yeast,PCC_LogisticRegression,Predict Informedness,Precision Score,0.6075276000000001,0.0012741504228308673,5
yeast,PCC_LogisticRegression,Predict Informedness,Recall Score,0.7473348,0.001117130789120049,5
yeast,PCC_LogisticRegression,Predict Informedness,Subset Accuracy,0.1186596,0.0026081779655537317,5
yeast,PCC_LogisticRegression,Predict Markedness,Fmeasure Score,0.5469682,0.0014920838448291014,5
yeast,PCC_LogisticRegression,Predict Markedness,Hamming Accuracy,0.7814592,0.0011342765094984773,5
yeast,PCC_LogisticRegression,Predict Markedness,Informedness,0.5643674,0.0025510693444122877,5
yeast,PCC_LogisticRegression,Predict Markedness,Macro F1,0.3374304,0.0027738475625022976,5
yeast,PCC_LogisticRegression,Predict Markedness,Markedness,0.7750956,0.0010321416085014928,5
yeast,PCC_LogisticRegression,Predict Markedness,Micro F1,0.5747022,0.0019167638613037318,5
yeast,PCC_LogisticRegression,Predict Markedness,Negative Predictive Value,0.8113302000000001,0.0007486889874974878,5
yeast,PCC_LogisticRegression,Predict Markedness,Precision Score,0.7388608000000001,0.0016707160740233843,5
yeast,PCC_LogisticRegression,Predict Markedness,Recall Score,0.49459040000000004,0.0016735469219594649,5
yeast,PCC_LogisticRegression,Predict Markedness,Subset Accuracy,0.1093974,0.003459036614434718,5
yeast,PCC_LogisticRegression,Predict NPV,Fmeasure Score,0.47741819999999996,0.00013234500368353302,5
yeast,PCC_LogisticRegression,Predict NPV,Hamming Accuracy,0.37176679999999995,0.0001700755714381181,5
yeast,PCC_LogisticRegression,Predict NPV,Informedness,0.5100404000000001,0.001603235572210176,5
yeast,PCC_LogisticRegression,Predict NPV,Macro F1,0.42777180000000004,0.0004154782786139638,5
yeast,PCC_LogisticRegression,Predict NPV,Markedness,0.6542736,0.0006491296480673368,5
yeast,PCC_LogisticRegression,Predict NPV,Micro F1,0.4896834,0.00011724248376763126,5
yeast,PCC_LogisticRegression,Predict NPV,Negative Predictive Value,0.9838616,0.0012081342226756078,5
yeast,PCC_LogisticRegression,Predict NPV,Precision Score,0.324683,9.086528490022936e-05,5
yeast,PCC_LogisticRegression,Predict NPV,Recall Score,0.9963912,0.00029333888252329595,5
yeast,PCC_LogisticRegression,Predict NPV,Subset Accuracy,0.0,0.0,5
yeast,PCC_LogisticRegression,Predict Precision,Fmeasure Score,0.296807,0.0015046547776815834,5
yeast,PCC_LogisticRegression,Predict Precision,Hamming Accuracy,0.7358038,0.0003352278329733471,5
yeast,PCC_LogisticRegression,Predict Precision,Informedness,0.527329,0.0020012617270112366,5
yeast,PCC_LogisticRegression,Predict Precision,Macro F1,0.15049479999999998,0.00418290254488436,5
yeast,PCC_LogisticRegression,Predict Precision,Markedness,0.7511856,0.001257689667604872,5
yeast,PCC_LogisticRegression,Predict Precision,Micro F1,0.2937324,0.0008449285768631848,5
yeast,PCC_LogisticRegression,Predict Precision,Negative Predictive Value,0.7332394000000001,0.00018047659127989584,5
yeast,PCC_LogisticRegression,Predict Precision,Precision Score,0.7691328000000001,0.002333035083319574,5
yeast,PCC_LogisticRegression,Predict Precision,Recall Score,0.189986,0.00129788115788773,5
yeast,PCC_LogisticRegression,Predict Precision,Subset Accuracy,0.0063712000000000005,0.0006930268393071079,5
yeast,PCC_LogisticRegression,Predict Recall,Fmeasure Score,0.4534026,5.770615218484809e-06,5
yeast,PCC_LogisticRegression,Predict Recall,Hamming Accuracy,0.302644,3.5355339059264604e-06,5
yeast,PCC_LogisticRegression,Predict Recall,Informedness,0.5,0.0,5
yeast,PCC_LogisticRegression,Predict Recall,Macro F1,0.42453620000000003,5.727739519218102e-05,5
yeast,PCC_LogisticRegression,Predict Recall,Markedness,0.1513218,2.280350850196905e-06,5
yeast,PCC_LogisticRegression,Predict Recall,Micro F1,0.4646038,4.974133090297654e-05,5
yeast,PCC_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,0.0,5
yeast,PCC_LogisticRegression,Predict Recall,Precision Score,0.302644,3.5355339059264604e-06,5
yeast,PCC_LogisticRegression,Predict Recall,Recall Score,1.0,0.0,5
yeast,PCC_LogisticRegression,Predict Recall,Subset Accuracy,0.0,0.0,5
yeast,PCC_LogisticRegression,Predict Subset,Fmeasure Score,0.6150768,0.0010766156231450641,5
yeast,PCC_LogisticRegression,Predict Subset,Hamming Accuracy,0.785122,0.0011182904363357194,5
yeast,PCC_LogisticRegression,Predict Subset,Informedness,0.5947585999999999,0.0034466354318378437,5
yeast,PCC_LogisticRegression,Predict Subset,Macro F1,0.4151644,0.002698314622129898,5
yeast,PCC_LogisticRegression,Predict Subset,Markedness,0.7452048,0.0007625543915026529,5
yeast,PCC_LogisticRegression,Predict Subset,Micro F1,0.6347853999999999,0.0013650958940675507,5
yeast,PCC_LogisticRegression,Predict Subset,Negative Predictive Value,0.8396546,0.0006141842557408949,5
yeast,PCC_LogisticRegression,Predict Subset,Precision Score,0.6507533999999999,0.0010276238611476082,5
yeast,PCC_LogisticRegression,Predict Subset,Recall Score,0.6247022,0.0011783909368286887,5
yeast,PCC_LogisticRegression,Predict Subset,Subset Accuracy,0.21694779999999997,0.001732107156038564,5
yeast,PCC_RandomForestClassifier,Marginal Scores,Average Precision,0.771376,0.0006462894088564408,5
yeast,PCC_RandomForestClassifier,Marginal Scores,Coverage Score,0.5305606,0.0008955011446112105,5
yeast,PCC_RandomForestClassifier,Marginal Scores,One-Error Score,0.7775724,0.002585268612736409,5
yeast,PCC_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.841674,0.0004199660700580475,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.6651288,0.0013092553990722905,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.7562217999999999,0.001280687393550777,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.6042690000000001,0.0026345545164220435,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.47056000000000003,0.004384996408208342,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.7473850000000001,0.0010255030472895324,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.6691034,0.0012001119947737996,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.8986623999999999,0.0006314275888809286,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.5961102,0.002013966409848965,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.8243592,0.002027371623555991,5
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.12022980000000001,0.0029687576863058427,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.6157378,0.002598305928869811,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.8108768,0.0011393560461944905,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.5757678,0.0015763766047489978,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.3622422,0.003485741700126388,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.7875458,0.0013025393276212217,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.644677,0.0024515781651825606,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.834318,0.0010518740418890547,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.7407726,0.002034786057550013,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.5739373999999999,0.0032204009532976322,5
yeast,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.17757459999999997,0.0038395274839490316,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.6701418,0.0021422582010579587,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.7822194,0.0015299079384067389,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Informedness,0.6001762,0.0034095624645986574,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Macro F1,0.45152020000000004,0.006383884843886214,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.7553259999999999,0.001735097835858275,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Micro F1,0.6795302,0.002210025045106942,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.8834894,0.0012272437818135974,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.6271642,0.0022721444056221685,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.7758065999999999,0.0027840134338756677,5
yeast,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.13354919999999998,0.0031208157907829112,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.5509959999999999,0.002673500981858801,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.7932104,0.0015136717940161164,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.5545348,0.0026188233426483517,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.30939360000000005,0.006273695147199938,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.7873722,0.0011789580993401985,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.5837702,0.003687817742242687,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.8117456000000001,0.0014765491187224429,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.7629976,0.0018987654673498172,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.482039,0.0037150545756421947,5
yeast,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.12710539999999998,0.0038190788549072935,5
yeast,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.4775658,0.00011353501662482809,5
yeast,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.3719446,0.00015094800429286614,5
yeast,PCC_RandomForestClassifier,Predict NPV,Informedness,0.5043139999999999,0.0024648797130894344,5
yeast,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.4259308,0.0016841554856960198,5
yeast,PCC_RandomForestClassifier,Predict NPV,Markedness,0.6549424,0.0005685422587636027,5
yeast,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.4898264,0.00013254357773953093,5
yeast,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.985106,0.001055697873446729,5
yeast,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.32477799999999996,8.11849739791789e-05,5
yeast,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.9968196,0.00023369809584163098,5
yeast,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
yeast,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.2923262,0.0011779879880542314,5
yeast,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.7370091999999999,0.0003690768212716657,5
yeast,PCC_RandomForestClassifier,Predict Precision,Informedness,0.5147748,0.002220064345914363,5
yeast,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.11948700000000001,0.0038792702922070305,5
yeast,PCC_RandomForestClassifier,Predict Precision,Markedness,0.75573,0.0013916538721966882,5
yeast,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.2969332,0.0009728826753519715,5
yeast,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.733889,0.00019825110340173583,5
yeast,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.7775724,0.002585268612736409,5
yeast,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.18466339999999998,0.0009025570896070795,5
yeast,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.0043844,0.0009076005729394405,5
yeast,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.4534026,5.770615218484809e-06,5
yeast,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.302644,3.5355339059264604e-06,5
yeast,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,0.0,5
yeast,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.42453620000000003,5.727739519218102e-05,5
yeast,PCC_RandomForestClassifier,Predict Recall,Markedness,0.1513218,2.280350850196905e-06,5
yeast,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.4646038,4.974133090297654e-05,5
yeast,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
yeast,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.302644,3.5355339059264604e-06,5
yeast,PCC_RandomForestClassifier,Predict Recall,Recall Score,1.0,0.0,5
yeast,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
yeast,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.6506936,0.0019573145633750015,5
yeast,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.8081008000000001,0.0009812735092725022,5
yeast,PCC_RandomForestClassifier,Predict Subset,Informedness,0.5903932000000001,0.002880783261545338,5
yeast,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.4008058,0.0063746649872757945,5
yeast,PCC_RandomForestClassifier,Predict Subset,Markedness,0.7750952,0.0012240284718910666,5
yeast,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.6690284,0.0017932259478381396,5
yeast,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.851352,0.0008488577619366208,5
yeast,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.6988369999999999,0.0018790191590295077,5
yeast,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.6508672000000001,0.002110863022557357,5
yeast,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.2651304,0.00668126988678051,5
