Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
PlantPseAAC,BR_AdaBoostClassifier,Predict NPV,Micro F1,0.17488299999999998,0.0005428254783998268,5
PlantPseAAC,BR_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.9775096,0.0032468763912412756,5
PlantPseAAC,BR_AdaBoostClassifier,Predict NPV,Precision Score,0.0960238,0.00029631267269558307,5
PlantPseAAC,BR_AdaBoostClassifier,Predict NPV,Recall Score,0.9793856,0.003500924349368332,5
PlantPseAAC,BR_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.3308774,0.013095901145014828,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.8838654,0.0023086096032027634,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Informedness,0.5658736,0.015390755660460631,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Macro F1,0.1958552,0.02850863950103548,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Markedness,0.6378204000000001,0.007554873612443827,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Micro F1,0.329634,0.013495222543552203,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.9330732000000002,0.0012599953174516011,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Precision Score,0.34256640000000005,0.013848045540797459,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Recall Score,0.3251174,0.012801186636402104,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.3080096,0.01225863133877515,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.16417739999999997,3.714835124197072e-06,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.089898,1.7320508075695245e-06,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Informedness,0.5,0.0,5
