Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
Water-quality,BR_AdaBoostClassifier,Predict Precision,Precision Score,0.700944,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.663717,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Recall Score,0.15721,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Markedness,0.682329,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.245275,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Informedness,0.533435,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Macro F1,0.163283,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Precision,Micro F1,0.231143,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.420821,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Precision Score,0.383236,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.909435,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Recall Score,0.97984,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Markedness,0.646335,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.530859,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Informedness,0.534358,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Macro F1,0.537716,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict NPV,Micro F1,0.551157,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.362331,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Precision Score,0.362331,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Recall Score,0.994341,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Markedness,0.181166,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.512478,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Informedness,0.5,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Macro F1,0.520666,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Recall,Micro F1,0.531764,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.49481,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.003773,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Precision Score,0.481821,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.846619,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Recall Score,0.765217,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Markedness,0.66422,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.468756,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Informedness,0.53312,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Macro F1,0.4994,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Markedness,Micro F1,0.516543,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.375809,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.366704,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.169781,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.992292,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Markedness,0.268244,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.516793,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Informedness,0.50892,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.525035,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.536612,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.579111,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.0,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Precision Score,0.472765,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.813916,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Recall Score,0.792946,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Markedness,0.643339,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.5541,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Informedness,0.587637,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Macro F1,0.540002,2,adaboost
Water-quality,BR_AdaBoostClassifier,Predict Informedness,Micro F1,0.571518,2,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,One-Error Score,0.700944,2,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,Coverage Score,0.32286,2,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.740293,2,adaboost
Water-quality,BR_AdaBoostClassifier,Marginal Scores,Average Precision,0.686287,2,adaboost
Water-quality,PCC_LogisticRegression,Predict Hamming,Hamming Accuracy,0.705189,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Subset Accuracy,0.016981,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Precision Score,0.632945,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Negative Predictive Value,0.72473,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Recall Score,0.424333,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Markedness,0.67884,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Fmeasure Score,0.472686,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Informedness,0.599971,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Macro F1,0.41311,2,lr
Water-quality,PCC_LogisticRegression,Predict Hamming,Micro F1,0.51055,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Hamming Accuracy,0.686793,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Subset Accuracy,0.013207,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Precision Score,0.502103,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Negative Predictive Value,0.704467,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Recall Score,0.326541,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Markedness,0.603285,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Fmeasure Score,0.355393,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Informedness,0.579921,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Macro F1,0.360858,2,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Micro F1,0.430794,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Hamming Accuracy,0.666375,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Subset Accuracy,0.01132,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Precision Score,0.700944,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Negative Predictive Value,0.663717,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Recall Score,0.156567,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Markedness,0.68233,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Fmeasure Score,0.244832,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Informedness,0.528698,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Macro F1,0.144418,2,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Micro F1,0.231105,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Hamming Accuracy,0.418397,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Subset Accuracy,0.0,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Precision Score,0.381932,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Negative Predictive Value,0.892453,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Recall Score,0.976099,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Markedness,0.637192,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Fmeasure Score,0.528971,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Informedness,0.528613,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Macro F1,0.535099,2,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Micro F1,0.549287,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Hamming Accuracy,0.362331,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Subset Accuracy,0.0,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Precision Score,0.362331,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Recall Score,0.994341,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Markedness,0.181166,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Fmeasure Score,0.512478,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Informedness,0.5,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Macro F1,0.520666,2,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Micro F1,0.531764,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Hamming Accuracy,0.661792,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Subset Accuracy,0.013208,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Precision Score,0.663938,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Negative Predictive Value,0.713772,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Recall Score,0.33967,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Markedness,0.688857,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Fmeasure Score,0.361566,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Informedness,0.55476,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Macro F1,0.33665,2,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Micro F1,0.412853,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.616376,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.000943,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Precision Score,0.484664,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.825961,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Recall Score,0.818145,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Markedness,0.655312,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.582863,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Informedness,0.610635,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Macro F1,0.567045,2,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Micro F1,0.605894,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Hamming Accuracy,0.665162,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Subset Accuracy,0.00566,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Precision Score,0.535136,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Negative Predictive Value,0.782737,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Recall Score,0.693585,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Markedness,0.658936,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Fmeasure Score,0.573447,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Informedness,0.606569,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Macro F1,0.524506,2,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Micro F1,0.593236,2,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.700944,2,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,Coverage Score,0.323078,2,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,Ranking Loss Score,0.743992,2,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,Average Precision,0.687239,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.704649,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.017925,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Precision Score,0.630885,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.724484,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Recall Score,0.426014,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Markedness,0.677686,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.474211,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Informedness,0.599832,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Macro F1,0.412909,2,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Micro F1,0.510336,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.704649,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.017925,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Precision Score,0.630885,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.724484,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Recall Score,0.426014,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Markedness,0.677686,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.474211,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Informedness,0.599832,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Macro F1,0.412909,2,lr
Water-quality,BR_LogisticRegression,Predict Subset,Micro F1,0.510336,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.666375,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.01132,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Precision Score,0.700944,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.663716,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Recall Score,0.155976,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Markedness,0.68233,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.244102,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Informedness,0.528876,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Macro F1,0.144834,2,lr
Water-quality,BR_LogisticRegression,Predict Precision,Micro F1,0.231077,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.418531,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Precision Score,0.382003,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.893397,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Recall Score,0.97634,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Markedness,0.637699,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.529091,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Informedness,0.528678,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Macro F1,0.535089,2,lr
Water-quality,BR_LogisticRegression,Predict NPV,Micro F1,0.549389,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.362331,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Precision Score,0.362331,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Recall Score,0.994341,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Markedness,0.181166,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.512478,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Informedness,0.5,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Macro F1,0.520666,2,lr
Water-quality,BR_LogisticRegression,Predict Recall,Micro F1,0.531764,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.662195,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.013208,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Precision Score,0.662962,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.713002,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Recall Score,0.335876,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Markedness,0.68798,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.360528,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Informedness,0.554192,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Macro F1,0.332877,2,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Micro F1,0.409117,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.615229,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.001886,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.483243,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.825445,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.818519,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Markedness,0.654346,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.581903,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Informedness,0.610239,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.566565,2,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.605094,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.66624,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.002829,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Precision Score,0.535333,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.784624,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Recall Score,0.696876,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Markedness,0.659977,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.575169,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Informedness,0.609124,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Macro F1,0.52785,2,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Micro F1,0.595479,2,lr
Water-quality,BR_LogisticRegression,Marginal Scores,One-Error Score,0.700944,2,lr
Water-quality,BR_LogisticRegression,Marginal Scores,Coverage Score,0.322641,2,lr
Water-quality,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.743273,2,lr
Water-quality,BR_LogisticRegression,Marginal Scores,Average Precision,0.686693,2,lr
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.731874,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.026415,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.662996,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.750557,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.517285,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.706778,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.550514,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.642945,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.501472,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.581119,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.728437,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.028302,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.655418,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.746084,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.498915,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Markedness,0.700752,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.533132,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Informedness,0.639314,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.492379,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.567716,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.675136,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.016036,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.762263,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.668434,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.176391,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Markedness,0.715349,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.272799,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Informedness,0.539788,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.167548,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.251156,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.422708,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.38425,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.922642,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.981708,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Markedness,0.653447,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.532248,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Informedness,0.535001,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.538691,2,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.552626,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.362331,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.362331,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Recall Score,0.994341,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Markedness,0.181166,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.512478,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.520666,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.531764,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.681334,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.015093,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.703088,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.745301,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.42392,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.724194,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.433373,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.593608,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.425528,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.488982,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.650405,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.004715,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.516852,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.838557,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.826944,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.677704,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.608559,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.654644,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.598156,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.630465,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.701751,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.003773,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.575394,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.79882,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.712553,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.687108,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.607125,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Informedness,0.653474,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Macro F1,0.569993,2,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Micro F1,0.626958,2,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,One-Error Score,0.762263,2,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,Coverage Score,0.361827,2,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.783174,2,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,Average Precision,0.732421,2,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.731402,2,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.021699,2,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.654838,2,rf
