Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
emotions,BR_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.9375866,0.008334151264525918,5
emotions,BR_AdaBoostClassifier,Predict NPV,Precision Score,0.3612246,0.0016601926996587003,5
emotions,BR_AdaBoostClassifier,Predict NPV,Recall Score,0.9674889999999999,0.005038348935911452,5
emotions,BR_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
emotions,BR_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.49801219999999996,0.006424316788577608,5
emotions,BR_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.7586746,0.0026074192796709753,5
emotions,BR_AdaBoostClassifier,Predict Precision,Informedness,0.6480973999999999,0.004358485608557209,5
emotions,BR_AdaBoostClassifier,Predict Precision,Macro F1,0.4571656,0.010194887262741061,5
emotions,BR_AdaBoostClassifier,Predict Precision,Markedness,0.7393218,0.0046458080244452474,5
emotions,BR_AdaBoostClassifier,Predict Precision,Micro F1,0.4952934,0.005345000589335813,5
emotions,BR_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.7683492000000001,0.0015886579871073718,5
emotions,BR_AdaBoostClassifier,Predict Precision,Precision Score,0.7102936,0.007702586305910468,5
emotions,BR_AdaBoostClassifier,Predict Precision,Recall Score,0.40519720000000004,0.006001133909520763,5
emotions,BR_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.153406,0.0052651721244419,5
emotions,BR_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.46379760000000003,7.074461110218844e-05,5
emotions,BR_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.31142339999999996,5.802413291037275e-05,5
emotions,BR_AdaBoostClassifier,Predict Recall,Informedness,0.5,0.0,5
emotions,BR_AdaBoostClassifier,Predict Recall,Macro F1,0.46855080000000005,0.0008796588543293225,5
emotions,BR_AdaBoostClassifier,Predict Recall,Markedness,0.1557118,2.9626002092755945e-05,5
emotions,BR_AdaBoostClassifier,Predict Recall,Micro F1,0.4747494,0.00013886972312205596,5
emotions,BR_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
emotions,BR_AdaBoostClassifier,Predict Recall,Precision Score,0.31142339999999996,5.802413291037275e-05,5
emotions,BR_AdaBoostClassifier,Predict Recall,Recall Score,1.0,0.0,5
emotions,BR_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
emotions,BR_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.5854522,0.006890548577580734,5
emotions,BR_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.7842627999999999,0.0022940505007518976,5
emotions,BR_AdaBoostClassifier,Predict Subset,Informedness,0.7301596,0.001986676194048759,5
emotions,BR_AdaBoostClassifier,Predict Subset,Macro F1,0.6203144,0.0037280240476692448,5
emotions,BR_AdaBoostClassifier,Predict Subset,Markedness,0.7339022,0.00400930177212938,5
emotions,BR_AdaBoostClassifier,Predict Subset,Micro F1,0.6385837999999999,0.0031920283050123825,5
emotions,BR_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.845207,0.0009856726129907286,5
emotions,BR_AdaBoostClassifier,Predict Subset,Precision Score,0.6225988,0.007815019302599277,5
emotions,BR_AdaBoostClassifier,Predict Subset,Recall Score,0.6134368,0.006687346910397276,5
emotions,BR_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.244543,0.01572917412008655,5
emotions,BR_LogisticRegression,Marginal Scores,Average Precision,0.807794,0.0030082946996596,5
emotions,BR_LogisticRegression,Marginal Scores,Coverage Score,0.6465978,0.003873418025465295,5
emotions,BR_LogisticRegression,Marginal Scores,One-Error Score,0.7426389999999999,0.007444565165273238,5
emotions,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.8432368,0.0032703466482928035,5
emotions,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.6575024,0.002815988955944247,5
emotions,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.7661621999999999,0.002929865816040018,5
emotions,BR_LogisticRegression,Predict Fmeasure,Informedness,0.7680429999999999,0.0028016064141844987,5
emotions,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.6706226,0.0028238322011054522,5
emotions,BR_LogisticRegression,Predict Fmeasure,Markedness,0.7499026,0.0020942598453869113,5
emotions,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.6776352,0.003613137376297715,5
emotions,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.8954038000000001,0.0019069251951767767,5
emotions,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.6044008,0.003409955014366022,5
emotions,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.7991045999999999,0.002843889115278588,5
emotions,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.2196168,0.004547151602926816,5
emotions,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.5995644,0.006110177517879495,5
emotions,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.7933808,0.0016954264065420447,5
emotions,BR_LogisticRegression,Predict Hamming,Informedness,0.7396486,0.0042619222541008485,5
emotions,BR_LogisticRegression,Predict Hamming,Macro F1,0.632907,0.006035104265876449,5
emotions,BR_LogisticRegression,Predict Hamming,Markedness,0.7448376,0.0034967995796156264,5
emotions,BR_LogisticRegression,Predict Hamming,Micro F1,0.6491292,0.004614983174400493,5
emotions,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.8461869999999999,0.0018336088732333407,5
emotions,BR_LogisticRegression,Predict Hamming,Precision Score,0.6434868,0.0055412646751441,5
emotions,BR_LogisticRegression,Predict Hamming,Recall Score,0.6214868,0.007440482087875748,5
emotions,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.2506558,0.00753638197014987,5
emotions,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.670807,0.0031279481293653333,5
emotions,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.784265,0.0016702523761396094,5
emotions,BR_LogisticRegression,Predict Informedness,Informedness,0.7730028,0.0035254355333774056,5
emotions,BR_LogisticRegression,Predict Informedness,Macro F1,0.6781396,0.0034545258430065313,5
emotions,BR_LogisticRegression,Predict Informedness,Markedness,0.7636622,0.0025970721399298795,5
emotions,BR_LogisticRegression,Predict Informedness,Micro F1,0.687986,0.0024031842417925405,5
emotions,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.8877722,0.0021998245839157282,5
emotions,BR_LogisticRegression,Predict Informedness,Precision Score,0.6395518,0.004851387966345255,5
emotions,BR_LogisticRegression,Predict Informedness,Recall Score,0.775678,0.004761480862084804,5
emotions,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.2459098,0.00539618278971346,5
emotions,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.636918,0.004748862705953931,5
emotions,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.7909522,0.0011505803752889486,5
emotions,BR_LogisticRegression,Predict Markedness,Informedness,0.7462214,0.002087460251118557,5
emotions,BR_LogisticRegression,Predict Markedness,Macro F1,0.6442867999999999,0.0038238359928218987,5
emotions,BR_LogisticRegression,Predict Markedness,Markedness,0.7760684,0.0038275246961972788,5
emotions,BR_LogisticRegression,Predict Markedness,Micro F1,0.6600704,0.0030546893131708154,5
emotions,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.8569129999999999,0.0019614424539098952,5
emotions,BR_LogisticRegression,Predict Markedness,Precision Score,0.6952242,0.006543901833004531,5
emotions,BR_LogisticRegression,Predict Markedness,Recall Score,0.6659084,0.006464982621786384,5
emotions,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.2452488,0.006160155493167359,5
emotions,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.5191732,0.0010537721290678178,5
emotions,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.4653752,0.0011539088785515097,5
emotions,BR_LogisticRegression,Predict NPV,Informedness,0.6004001999999999,0.0015818138955009803,5
emotions,BR_LogisticRegression,Predict NPV,Macro F1,0.5375044000000001,0.0010001338910365833,5
emotions,BR_LogisticRegression,Predict NPV,Markedness,0.6639666,0.0020743262279593064,5
emotions,BR_LogisticRegression,Predict NPV,Micro F1,0.5327388,0.0009030261347270657,5
emotions,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.9618518,0.0034561507779609195,5
emotions,BR_LogisticRegression,Predict NPV,Precision Score,0.3660782,0.0006955542394378643,5
emotions,BR_LogisticRegression,Predict NPV,Recall Score,0.9782216,0.0025093093272851113,5
emotions,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,0.0,5
emotions,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.5241819999999999,0.0059628618129216925,5
emotions,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.7694562,0.0024324802568572047,5
emotions,BR_LogisticRegression,Predict Precision,Informedness,0.6612066000000001,0.0035170640170460498,5
emotions,BR_LogisticRegression,Predict Precision,Macro F1,0.4775112,0.0065426027466139215,5
emotions,BR_LogisticRegression,Predict Precision,Markedness,0.7587288,0.004436403915335026,5
emotions,BR_LogisticRegression,Predict Precision,Micro F1,0.5179954,0.005255430743526162,5
emotions,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.7748182,0.001430016328578107,5
emotions,BR_LogisticRegression,Predict Precision,Precision Score,0.7426389999999999,0.007444565165273238,5
emotions,BR_LogisticRegression,Predict Precision,Recall Score,0.4281654,0.005368333475111246,5
emotions,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.16653579999999998,0.005053359150109947,5
emotions,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.46379760000000003,7.074461110218844e-05,5
emotions,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.31142339999999996,5.802413291037275e-05,5
emotions,BR_LogisticRegression,Predict Recall,Informedness,0.5,0.0,5
emotions,BR_LogisticRegression,Predict Recall,Macro F1,0.46855080000000005,0.0008796588543293225,5
emotions,BR_LogisticRegression,Predict Recall,Markedness,0.1557118,2.9626002092755945e-05,5
emotions,BR_LogisticRegression,Predict Recall,Micro F1,0.4747494,0.00013886972312205596,5
emotions,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,0.0,5
emotions,BR_LogisticRegression,Predict Recall,Precision Score,0.31142339999999996,5.802413291037275e-05,5
emotions,BR_LogisticRegression,Predict Recall,Recall Score,1.0,0.0,5
emotions,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,0.0,5
emotions,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.5995644,0.006110177517879495,5
emotions,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.7933808,0.0016954264065420447,5
emotions,BR_LogisticRegression,Predict Subset,Informedness,0.7396486,0.0042619222541008485,5
emotions,BR_LogisticRegression,Predict Subset,Macro F1,0.632907,0.006035104265876449,5
emotions,BR_LogisticRegression,Predict Subset,Markedness,0.7448376,0.0034967995796156264,5
emotions,BR_LogisticRegression,Predict Subset,Micro F1,0.6491292,0.004614983174400493,5
emotions,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.8461869999999999,0.0018336088732333407,5
emotions,BR_LogisticRegression,Predict Subset,Precision Score,0.6434868,0.0055412646751441,5
emotions,BR_LogisticRegression,Predict Subset,Recall Score,0.6214868,0.007440482087875748,5
emotions,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.2506558,0.00753638197014987,5
emotions,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.8205666,0.002888891880981377,5
emotions,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.6676118,0.001726923478327867,5
emotions,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.753135,0.006288236597011938,5
emotions,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.8601046,0.0015010484002855855,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.6706454,0.0024978375247401772,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.729623,0.0030229897452687788,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.7668302,0.002702836047561883,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.6651043999999999,0.00433478878378176,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.7488986,0.0025351939373547336,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.6729182,0.0023132384658742238,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.919014,0.003719846166174102,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.5787838,0.003962524031472862,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.8964744,0.0033489050150758166,5
emotions,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.19232200000000002,0.006001905863973543,5
emotions,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.6212252,0.00413164963422599,5
emotions,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.8195494,0.002545656162956824,5
emotions,BR_RandomForestClassifier,Predict Hamming,Informedness,0.7542022,0.003558599963468787,5
emotions,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.6501977999999999,0.005693640768436287,5
emotions,BR_RandomForestClassifier,Predict Hamming,Markedness,0.7676946,0.0026777316519771086,5
emotions,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.6818392,0.004619561743282613,5
emotions,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.857327,0.001450590052358017,5
emotions,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.6780622000000001,0.004373043185242975,5
emotions,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.6243236,0.0038090839187395202,5
emotions,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.3206778,0.012671919278467633,5
emotions,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.6875768,0.0026564054095713856,5
emotions,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.7909942,0.0011703570822616366,5
emotions,BR_RandomForestClassifier,Predict Informedness,Informedness,0.7844599999999999,0.002107832298832104,5
emotions,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.6903256,0.0020005674944875242,5
emotions,BR_RandomForestClassifier,Predict Informedness,Markedness,0.7737488,0.002264862733147404,5
emotions,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.7054872000000001,0.00146032246438926,5
emotions,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.904261,0.001589736456146142,5
emotions,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.6432378,0.004169850980550753,5
emotions,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.8081258,0.004426581321968449,5
emotions,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.2641184,0.010791101046695848,5
emotions,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.665386,0.009409813095912215,5
emotions,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.79252,0.004845849925451676,5
emotions,BR_RandomForestClassifier,Predict Markedness,Informedness,0.7570300000000001,0.006547771452944882,5
emotions,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.6566612000000001,0.009252710343461548,5
emotions,BR_RandomForestClassifier,Predict Markedness,Markedness,0.796633,0.006187903602998348,5
emotions,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.680256,0.007052132549803648,5
emotions,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.8804084,0.0022158028567541943,5
emotions,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.7128578,0.010842324898286338,5
emotions,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.7148597999999999,0.00838222459732498,5
emotions,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.2944404,0.01215720655825175,5
emotions,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.5228032,0.0008429707586862183,5
emotions,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.4698724,0.0009893388196164133,5
emotions,BR_RandomForestClassifier,Predict NPV,Informedness,0.6070626,0.0010617807212414138,5
emotions,BR_RandomForestClassifier,Predict NPV,Macro F1,0.5375342,0.0018017458755329387,5
emotions,BR_RandomForestClassifier,Predict NPV,Markedness,0.6720618,0.0017441461234655466,5
emotions,BR_RandomForestClassifier,Predict NPV,Micro F1,0.5366512,0.0007642677541280931,5
emotions,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.9753434000000001,0.002877518861797443,5
emotions,BR_RandomForestClassifier,Predict NPV,Precision Score,0.3687764,0.0006129725116185949,5
emotions,BR_RandomForestClassifier,Predict NPV,Recall Score,0.9842943999999999,0.0014436326748865004,5
emotions,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
emotions,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.5308894000000001,0.00560032657976302,5
emotions,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.7729556000000001,0.002062291880408748,5
emotions,BR_RandomForestClassifier,Predict Precision,Informedness,0.6575835999999999,0.0038544629068133383,5
emotions,BR_RandomForestClassifier,Predict Precision,Macro F1,0.46596960000000004,0.007433264377109168,5
emotions,BR_RandomForestClassifier,Predict Precision,Markedness,0.7650272,0.00375320219279482,5
emotions,BR_RandomForestClassifier,Predict Precision,Micro F1,0.5252906,0.004781137030037918,5
emotions,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.7769176,0.0012185113048306443,5
emotions,BR_RandomForestClassifier,Predict Precision,Precision Score,0.753135,0.006288236597011938,5
emotions,BR_RandomForestClassifier,Predict Precision,Recall Score,0.4332346,0.005428990771773339,5
emotions,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.1672024,0.0055356634471398335,5
emotions,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.46379760000000003,7.074461110218844e-05,5
emotions,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.31142339999999996,5.802413291037275e-05,5
emotions,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,0.0,5
emotions,BR_RandomForestClassifier,Predict Recall,Macro F1,0.46855080000000005,0.0008796588543293225,5
emotions,BR_RandomForestClassifier,Predict Recall,Markedness,0.1557118,2.9626002092755945e-05,5
emotions,BR_RandomForestClassifier,Predict Recall,Micro F1,0.4747494,0.00013886972312205596,5
emotions,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
emotions,BR_RandomForestClassifier,Predict Recall,Precision Score,0.31142339999999996,5.802413291037275e-05,5
emotions,BR_RandomForestClassifier,Predict Recall,Recall Score,1.0,0.0,5
emotions,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
emotions,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.6178047999999999,0.005365206678218451,5
emotions,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.8190457999999999,0.0027795884047822433,5
emotions,BR_RandomForestClassifier,Predict Subset,Informedness,0.7528752,0.004199138209204353,5
emotions,BR_RandomForestClassifier,Predict Subset,Macro F1,0.648204,0.005918589781358397,5
emotions,BR_RandomForestClassifier,Predict Subset,Markedness,0.7656258,0.003035322503458228,5
emotions,BR_RandomForestClassifier,Predict Subset,Micro F1,0.6799316,0.0054092657819707745,5
emotions,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.8562730000000001,0.00197122398524371,5
emotions,BR_RandomForestClassifier,Predict Subset,Precision Score,0.67498,0.0046263045727665,5
emotions,BR_RandomForestClassifier,Predict Subset,Recall Score,0.620287,0.005666235566935124,5
emotions,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.318655,0.013409042191745097,5
emotions,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.7298894,0.008335906987244993,5
emotions,PCC_AdaBoostClassifier,Marginal Scores,Coverage Score,0.5335358,0.008349298365731075,5
emotions,PCC_AdaBoostClassifier,Marginal Scores,One-Error Score,0.6593688,0.0169034373930275,5
emotions,PCC_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.7545052,0.008825007490081796,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.4660412,0.0015872846940608945,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.31948,0.003930953128695375,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Informedness,0.5045334,0.0028555464100588797,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.470812,0.00229159191393232,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Markedness,0.1834426,0.012386707847527528,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.4769962,0.0015229987524617362,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.053237599999999996,0.023423603700114124,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.3136488,0.0013876936621603569,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.9977461999999999,0.0011528992583916564,5
emotions,PCC_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,0.0,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.4207062,0.005671638096705398,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.7442824,0.0022912163363593696,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Informedness,0.6285882,0.002456131755423566,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Macro F1,0.4105116,0.0037452279369886215,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Markedness,0.6485444,0.004643598529158162,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Micro F1,0.4781928,0.003969819731423588,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.771955,0.0009193261118884949,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Precision Score,0.5251357999999999,0.008932044094158978,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Recall Score,0.38983460000000003,0.006016768011150183,5
emotions,PCC_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.13351839999999998,0.006624761603257889,5
emotions,PCC_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.5404436,0.008616473193830512,5
emotions,PCC_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.5773653999999999,0.006457146916402052,5
emotions,PCC_AdaBoostClassifier,Predict Informedness,Informedness,0.6275828,0.008757535395303872,5
emotions,PCC_AdaBoostClassifier,Predict Informedness,Macro F1,0.5187812,0.016120233394712365,5
