Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.9885058000000001,0.0006183237016321058,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.1184712,8.849689260080942e-05,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.5397187999999999,0.0004335910515682185,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.2618294,0.0016062699959844852,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.8515848,0.00044188765540579156,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Informedness,0.585433,0.0010627556163107514,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.26467399999999996,0.0019021786193730475,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Markedness,0.6266514,0.0010099268785411918,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.3549758,0.0018846662038674053,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.9265637999999999,0.00025164697494704677,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.326739,0.0017680975651812856,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.234206,0.0015560960767253354,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.1598598,0.001468753621272127,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.1711482,8.366600265342903e-07,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.1050996,8.944271909996467e-07,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,0.0,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.18323019999999998,7.293833011519352e-06,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Markedness,0.0525498,8.366600265346013e-07,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.190197,3.0000000000030003e-06,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.1050996,8.944271909996467e-07,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Recall Score,0.5463354,5.477225575428752e-07,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.47091859999999997,0.000664297598972047,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.8966014,5.6619784528024665e-05,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Informedness,0.5204372,0.0001714779869254416,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.0835708,0.0006623176730240572,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Markedness,0.6900918,0.0003325502969476784,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.10992379999999999,0.0011615733726286985,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.9003682,6.519739258587823e-05,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.4798164,0.0006246041146197979,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.4674884,0.0006885192807757896,5
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.4552212,0.0005234569705333991,5
