Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
Water-quality,BR_LogisticRegression,Predict Markedness,Markedness,0.6910930000000001,0.0024038850846078096,5
Water-quality,BR_LogisticRegression,Predict Markedness,Micro F1,0.41325199999999995,0.0033653886848327087,5
Water-quality,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.7140234000000001,0.0019651071980937946,5
Water-quality,BR_LogisticRegression,Predict Markedness,Precision Score,0.668162,0.004819737544721688,5
Water-quality,BR_LogisticRegression,Predict Markedness,Recall Score,0.3388818,0.004884914195766391,5
Water-quality,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.012074999999999999,0.0007897483776494895,5
Water-quality,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.5295221999999999,0.0004910984626325042,5
Water-quality,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.4191772,0.0006957921385011467,5
Water-quality,BR_LogisticRegression,Predict NPV,Informedness,0.5292899999999999,0.000865041617495921,5
Water-quality,BR_LogisticRegression,Predict NPV,Macro F1,0.5360714,0.0006999602131549758,5
Water-quality,BR_LogisticRegression,Predict NPV,Markedness,0.640138,0.0026244367014656837,5
Water-quality,BR_LogisticRegression,Predict NPV,Micro F1,0.5498974000000001,0.0005557061273730776,5
Water-quality,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.8979248,0.004874676676457589,5
Water-quality,BR_LogisticRegression,Predict NPV,Precision Score,0.382351,0.0003759295146699629,5
Water-quality,BR_LogisticRegression,Predict NPV,Recall Score,0.9767129999999999,0.0009039062451382834,5
Water-quality,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,0.0,5
Water-quality,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.2440654,0.0003159379685951002,5
Water-quality,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.6664824,0.0002589503813474498,5
Water-quality,BR_LogisticRegression,Predict Precision,Informedness,0.5291032,0.0003513384408230668,5
Water-quality,BR_LogisticRegression,Predict Precision,Macro F1,0.1446382,0.0015255534077835463,5
Water-quality,BR_LogisticRegression,Predict Precision,Markedness,0.6827358,0.0009766904320202543,5
Water-quality,BR_LogisticRegression,Predict Precision,Micro F1,0.23116820000000002,0.0006830715189495042,5
Water-quality,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.6637736000000001,0.00013927598500819205,5
Water-quality,BR_LogisticRegression,Predict Precision,Precision Score,0.7016983999999999,0.0018151964907413773,5
Water-quality,BR_LogisticRegression,Predict Precision,Recall Score,0.1557264,0.0002723514273874858,5
Water-quality,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.010753599999999999,0.0005165939411181667,5
Water-quality,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.512478,1.2247448714192533e-06,5
Water-quality,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.36233180000000004,8.366600265324242e-07,5
Water-quality,BR_LogisticRegression,Predict Recall,Informedness,0.5,0.0,5
Water-quality,BR_LogisticRegression,Predict Recall,Macro F1,0.5209018000000001,0.00023554235287948024,5
Water-quality,BR_LogisticRegression,Predict Recall,Markedness,0.181166,7.071067811872547e-07,5
Water-quality,BR_LogisticRegression,Predict Recall,Micro F1,0.5317676,8.972625033958688e-05,5
Water-quality,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,0.0,5
Water-quality,BR_LogisticRegression,Predict Recall,Precision Score,0.36233180000000004,8.366600265324242e-07,5
Water-quality,BR_LogisticRegression,Predict Recall,Recall Score,0.9943405999999999,5.477225574989573e-07,5
Water-quality,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,0.0,5
Water-quality,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.47633179999999997,0.0019920146083801816,5
Water-quality,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.705646,0.0008864753239656585,5
Water-quality,BR_LogisticRegression,Predict Subset,Informedness,0.60128,0.0011029236147621403,5
Water-quality,BR_LogisticRegression,Predict Subset,Macro F1,0.41290639999999995,0.001963249933146562,5
Water-quality,BR_LogisticRegression,Predict Subset,Markedness,0.6802212,0.0016605627660525061,5
Water-quality,BR_LogisticRegression,Predict Subset,Micro F1,0.5121076,0.0016180904795467846,5
Water-quality,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.7257326,0.0008319728360950065,5
Water-quality,BR_LogisticRegression,Predict Subset,Precision Score,0.6347092,0.002498750627813831,5
Water-quality,BR_LogisticRegression,Predict Subset,Recall Score,0.42917740000000004,0.002623938604464657,5
Water-quality,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.013772800000000002,0.0025497888540034056,5
Water-quality,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.73114,0.001936822268562668,5
Water-quality,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.3594194,0.003089691780744489,5
Water-quality,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.7583014,0.006977147791182272,5
Water-quality,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.7823764,0.0010855126899303846,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.6099526,0.0013648286705663661,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.655633,0.0015890141597858908,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.657864,0.001814898206511869,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.599265,0.00200318783442789,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.6789926,0.0013014992508641953,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.6313806,0.0014781218826605549,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.8362488000000001,0.0022861854036800963,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.5217368,0.0007054018003946057,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.8190066,0.0020533055788167624,5
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.006036,0.00183893800874309,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.5572668000000001,0.0032778619098430104,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.73407,0.0023304326851467556,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Informedness,0.6486232000000001,0.0029740748477468156,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.5124558,0.005460878885307755,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Markedness,0.7066228000000001,0.0026157772649826223,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.5891232000000001,0.0033503545633260965,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.7546668000000001,0.0018673571431304346,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.6585788,0.003789456979568425,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.5299874,0.003530277227074364,5
Water-quality,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.0239626,0.001713484986803212,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.6057494,0.002203786468785042,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.6998644,0.00139438025660147,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Informedness,0.6546704,0.0017075389600240958,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.5716284,0.0031940866143547212,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Markedness,0.6854864,0.00169668494423685,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.6252850000000001,0.0019178673051074328,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.7980746,0.0015122429698960558,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.5728983999999999,0.0022587354426757936,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.712604,0.0037975372940894244,5
Water-quality,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.0058476,0.0022519052599965215,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.4370172,0.0005124389719761827,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.6835176,0.0016443023748690376,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Informedness,0.5963656,0.0017542725842924292,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.42895700000000003,0.0034013473065830735,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Markedness,0.7251946,0.0024376698504924997,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.49152779999999996,0.002671999101796272,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.7460224,0.0017290158472380048,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.704368,0.005772330855035962,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.42529459999999997,0.00255736589091199,5
Water-quality,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.019245199999999997,0.002271979027191932,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.5318484,0.0005787454535458479,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.42219660000000003,0.0007928387604046766,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Informedness,0.5348772,0.0012447187232463624,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Macro F1,0.5384066,0.0005914776411666025,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Markedness,0.6515172,0.0029913742995486188,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Micro F1,0.552228,0.0006172467091852523,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.9190562,0.005556659401115016,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Precision Score,0.3839766,0.00042751526288543174,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Recall Score,0.9808747999999999,0.0008968696672315294,5
Water-quality,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,0.0,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.268376,0.0028105430080324206,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.674569,0.00099706694860474,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Informedness,0.5399142,0.001051153509245928,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Macro F1,0.17058279999999998,0.002113700712021443,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Markedness,0.7132145999999999,0.003757315903673766,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Micro F1,0.24985240000000003,0.002367521340980893,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.6681286,0.0005363616317373862,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Precision Score,0.7583014,0.006977147791182272,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Recall Score,0.17226780000000003,0.0022542871822374437,5
Water-quality,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.0128294,0.001838527753394003,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.512478,1.2247448714192533e-06,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.36233180000000004,8.366600265324242e-07,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,0.0,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Macro F1,0.5209018000000001,0.00023554235287948024,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Markedness,0.181166,7.071067811872547e-07,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Micro F1,0.5317676,8.972625033958688e-05,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Precision Score,0.36233180000000004,8.366600265324242e-07,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Recall Score,0.9943405999999999,5.477225574989573e-07,5
Water-quality,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.5547017999999999,0.003344211596176238,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.733922,0.0020444354966591785,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Informedness,0.6473328,0.002708657545722597,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Macro F1,0.5088394,0.0048159816029549165,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Markedness,0.7065634000000001,0.0025951134464604077,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Micro F1,0.5864654,0.002976372338938821,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.753276,0.0016751656634494683,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Precision Score,0.6598518,0.003929096804610445,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Recall Score,0.5250092000000001,0.003474417821736488,5
Water-quality,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.023774,0.002044790453811833,5
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.6878468,0.0026831921660589483,5
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,Coverage Score,0.3243976,0.003402644163000337,5
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,One-Error Score,0.7113208,0.0038319612732907373,5
Water-quality,PCC_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.7419146,0.003629336206525945,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.5170698,0.00021240809777407177,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.376064,0.0005631749284192387,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Informedness,0.509408,0.0005653768654623075,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.5255582000000001,0.00036136089993245703,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Markedness,0.267166,0.003318950059883394,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.536878,0.00034543668016004685,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.1675258,0.00648074221829568,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.36680640000000003,0.00018432118706215338,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.9930616000000001,0.00021963902203393275,5
Water-quality,PCC_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,0.0,5
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.5394466,0.0020755969743666744,5
Water-quality,PCC_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.7016574,0.0007456375124683787,5
