Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
CHD_49,BR_AdaBoostClassifier,Predict Markedness,Recall Score,0.93872,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Markedness,Markedness,0.735095,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.644907,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Markedness,Informedness,0.533317,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Markedness,Macro F1,0.546382,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Markedness,Micro F1,0.670084,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.442197,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.436032,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.077143,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.992165,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Markedness,0.256589,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.588365,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Informedness,0.50245,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.558085,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.605992,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.650783,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.077533,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Precision Score,0.571907,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.881023,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Recall Score,0.878535,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Markedness,0.726464,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.664181,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Informedness,0.559173,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Macro F1,0.549074,2,adaboost
CHD_49,BR_AdaBoostClassifier,Predict Informedness,Micro F1,0.686027,2,adaboost
CHD_49,BR_AdaBoostClassifier,Marginal Scores,One-Error Score,0.725909,2,adaboost
CHD_49,BR_AdaBoostClassifier,Marginal Scores,Coverage Score,0.455981,2,adaboost
CHD_49,BR_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.785101,2,adaboost
CHD_49,BR_AdaBoostClassifier,Marginal Scores,Average Precision,0.789531,2,adaboost
CHD_49,PCC_LogisticRegression,Predict Hamming,Hamming Accuracy,0.699531,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Subset Accuracy,0.176299,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Precision Score,0.657445,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Negative Predictive Value,0.750401,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Recall Score,0.654667,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Markedness,0.703922,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Fmeasure Score,0.627122,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Informedness,0.580221,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Macro F1,0.521461,2,lr
CHD_49,PCC_LogisticRegression,Predict Hamming,Micro F1,0.652908,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Hamming Accuracy,0.686095,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Subset Accuracy,0.183604,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Precision Score,0.636396,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Negative Predictive Value,0.755995,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Recall Score,0.685575,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Markedness,0.696197,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Fmeasure Score,0.629988,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Informedness,0.579345,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Macro F1,0.535931,2,lr
CHD_49,PCC_LogisticRegression,Predict Subset,Micro F1,0.65205,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Hamming Accuracy,0.651375,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Subset Accuracy,0.028863,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Precision Score,0.743928,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Negative Predictive Value,0.632865,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Recall Score,0.294024,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Markedness,0.688397,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Fmeasure Score,0.410258,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Informedness,0.554315,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Macro F1,0.308002,2,lr
CHD_49,PCC_LogisticRegression,Predict Precision,Micro F1,0.41553,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Hamming Accuracy,0.582825,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Subset Accuracy,0.0,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Precision Score,0.507657,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Negative Predictive Value,0.95867,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Recall Score,0.97546,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Markedness,0.733162,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Fmeasure Score,0.647781,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Informedness,0.528504,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Macro F1,0.561476,2,lr
CHD_49,PCC_LogisticRegression,Predict NPV,Micro F1,0.669463,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Hamming Accuracy,0.429936,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Subset Accuracy,0.0,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Precision Score,0.429936,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Recall Score,0.994546,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Markedness,0.214967,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Fmeasure Score,0.583361,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Informedness,0.5,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Macro F1,0.557737,2,lr
CHD_49,PCC_LogisticRegression,Predict Recall,Micro F1,0.601064,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Hamming Accuracy,0.675055,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Subset Accuracy,0.127794,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Precision Score,0.640824,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Negative Predictive Value,0.813568,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Recall Score,0.734594,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Markedness,0.727196,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Fmeasure Score,0.627908,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Informedness,0.577648,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Macro F1,0.53807,2,lr
CHD_49,PCC_LogisticRegression,Predict Markedness,Micro F1,0.662351,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.672023,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.120648,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Precision Score,0.598611,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.820132,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Recall Score,0.827674,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Markedness,0.709372,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.666524,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Informedness,0.574589,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Macro F1,0.562021,2,lr
CHD_49,PCC_LogisticRegression,Predict Fmeasure,Micro F1,0.685313,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Hamming Accuracy,0.700472,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Subset Accuracy,0.154707,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Precision Score,0.6415,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Negative Predictive Value,0.774603,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Recall Score,0.730878,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Markedness,0.70805,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Fmeasure Score,0.656814,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Informedness,0.586156,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Macro F1,0.55224,2,lr
CHD_49,PCC_LogisticRegression,Predict Informedness,Micro F1,0.675806,2,lr
CHD_49,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.743928,2,lr
CHD_49,PCC_LogisticRegression,Marginal Scores,Coverage Score,0.450145,2,lr
CHD_49,PCC_LogisticRegression,Marginal Scores,Ranking Loss Score,0.782217,2,lr
CHD_49,PCC_LogisticRegression,Marginal Scores,Average Precision,0.789975,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.697734,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.169091,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Precision Score,0.653676,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.752055,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Recall Score,0.658395,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Markedness,0.702865,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.626389,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Informedness,0.580784,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Macro F1,0.508062,2,lr
CHD_49,BR_LogisticRegression,Predict Hamming,Micro F1,0.652817,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.697734,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.169091,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Precision Score,0.653676,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.752055,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Recall Score,0.658395,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Markedness,0.702865,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.626389,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Informedness,0.580784,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Macro F1,0.508062,2,lr
CHD_49,BR_LogisticRegression,Predict Subset,Micro F1,0.652817,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.654363,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.034285,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Precision Score,0.752889,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.634655,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Recall Score,0.301533,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Markedness,0.693773,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.418359,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Informedness,0.55886,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Macro F1,0.314319,2,lr
CHD_49,BR_LogisticRegression,Predict Precision,Micro F1,0.420367,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.581624,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Precision Score,0.506937,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.955066,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Recall Score,0.974409,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Markedness,0.731,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.646931,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Informedness,0.527398,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Macro F1,0.563719,2,lr
CHD_49,BR_LogisticRegression,Predict NPV,Micro F1,0.668512,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.429936,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Precision Score,0.429936,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Recall Score,0.994546,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Markedness,0.214967,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.583361,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Informedness,0.5,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Macro F1,0.557737,2,lr
CHD_49,BR_LogisticRegression,Predict Recall,Micro F1,0.601064,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.679496,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.133117,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Precision Score,0.645245,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.807918,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Recall Score,0.724446,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Markedness,0.726582,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.626917,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Informedness,0.579658,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Macro F1,0.535827,2,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Micro F1,0.661364,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.676488,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.129642,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.601391,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.822469,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.826712,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Markedness,0.71193,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.669132,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Informedness,0.576458,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.565086,2,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.688681,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.703193,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.152921,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Precision Score,0.643244,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.777026,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Recall Score,0.726969,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Markedness,0.710136,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.65642,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Informedness,0.58725,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Macro F1,0.537472,2,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Micro F1,0.678185,2,lr
CHD_49,BR_LogisticRegression,Marginal Scores,One-Error Score,0.752889,2,lr
CHD_49,BR_LogisticRegression,Marginal Scores,Coverage Score,0.451216,2,lr
CHD_49,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.785773,2,lr
CHD_49,BR_LogisticRegression,Marginal Scores,Average Precision,0.794639,2,lr
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.713846,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.172888,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.677033,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.754727,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.641194,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.715878,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.630686,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.580071,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.53025,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.663431,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.704184,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.188895,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.644254,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.779973,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.710647,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Markedness,0.712113,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.649029,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Informedness,0.589052,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.570447,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.677465,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.660444,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.021656,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.771137,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.638305,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.298454,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Markedness,0.704722,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.420275,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Informedness,0.543357,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.248336,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.430835,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.585823,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.509454,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.967662,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.980264,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Markedness,0.738559,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.650307,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Informedness,0.524335,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.565252,2,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.671812,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.429936,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.429936,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Recall Score,0.994546,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Markedness,0.214967,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.583361,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.557737,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.601064,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.651865,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.08276,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.597394,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.902389,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.855525,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.74989,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.652347,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.564497,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.580561,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.6817,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.660255,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.090034,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.575682,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.904196,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.906545,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.739939,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.67736,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.566273,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.594581,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.698771,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.709902,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.178182,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.642083,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.801761,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.759462,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.721921,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.669901,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Informedness,0.586031,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Macro F1,0.580317,2,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Micro F1,0.695152,2,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,One-Error Score,0.771137,2,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,Coverage Score,0.463884,2,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.801075,2,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,Average Precision,0.802193,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.703051,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.154902,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.666849,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.748235,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.637367,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Markedness,0.707544,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.620693,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Informedness,0.570695,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.518344,2,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.651997,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.702753,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.153117,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Precision Score,0.668053,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.746677,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Recall Score,0.635124,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Markedness,0.707366,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.619971,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Informedness,0.570309,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Macro F1,0.516833,2,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Micro F1,0.650781,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.659828,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.021591,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Precision Score,0.769285,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.637935,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Recall Score,0.29765,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Markedness,0.703611,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.419144,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Informedness,0.545317,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Macro F1,0.256682,2,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Micro F1,0.429942,2,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.587621,2,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,2,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Precision Score,0.510532,2,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.973053,2,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Recall Score,0.983273,2,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Markedness,0.741793,2,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.651806,2,rf
